Customer ID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Satisfaction_Score,Referral_Source,Loyalty_Tier,Customer_Lifetime_Value,Engagement Count,Churn_B,Partner_B,Dependents_B,PhoneService_B,PaperlessBilling_B,Tenure_Bucket,Internet Service_B,Online Security_B,DeviceProtection_B,TechSupport_B,StreamingTV_B,StreamingMovies_B,Payment_Method_E,Internet Service_E
8861-HGGKB,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,1,Online,Bronze,979.40,2,1,0,0,1,0,10-19,1,0,0,0,0,1,EC,FO
1087-GRUYI,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,3,Advertisement,Gold,700.70,0,0,1,0,1,0,30-39,0,0,0,0,0,0,BT,No
7065-YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,4,Retail,Bronze,47.51,1,1,0,0,1,1,0-9,1,0,0,0,0,0,MC,D
7694-VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,3,Online,Gold,7334.81,4,1,1,0,1,0,60-69,1,0,1,0,1,1,EC,FO
2546-KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,4,Online,Gold,3629.32,4,0,1,0,1,1,50-59,1,1,0,0,1,1,MC,D
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,2,Advertisement,Gold,6352.77,6,0,1,1,1,0,60-69,1,1,1,1,1,1,MC,FO
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,No,2,Advertisement,Silver,1518.61,2,0,0,0,1,1,10-19,1,0,0,0,0,1,EC,FO
4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81,371.65,Yes,5,Advertisement,Bronze,436.81,1,1,1,0,1,1,0-9,1,0,0,0,0,0,EC,FO
8272-ONJLV,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184,No,4,Retail,Bronze,1089.52,4,0,0,0,1,0,10-19,1,0,1,0,1,1,EC,FO
1488-PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,5,Retail,Gold,8498.90,6,0,1,1,1,1,70-79,1,1,1,1,1,1,BT,FO
0308-GIQJT,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,1,Advertisement,Gold,6520.95,4,0,0,0,1,0,70-79,1,0,0,1,1,1,BT,FO
3778-FOAQW,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,4,Friend,Silver,441.34,0,0,1,0,1,0,20-29,0,0,0,0,0,0,MC,No
4452-ROHMO,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,No,3,Friend,Silver,292.75,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
6481-OGDOO,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,Online,Gold,5316.23,3,1,1,0,1,1,60-69,1,1,0,0,0,1,CC,FO
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No,1,Friend,Bronze,134.46,2,0,0,1,1,0,0-9,1,1,0,0,0,0,BT,D
5349-AZPEW,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,3,Online,Bronze,133.44,1,0,1,1,0,0,0-9,1,0,0,0,0,0,MC,D
3753-TSEMP,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,1,Retail,Silver,1498.23,3,1,1,0,1,0,10-19,1,0,0,0,1,1,EC,FO
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,4,Retail,Bronze,21.37,0,1,0,0,1,1,0-9,0,0,0,0,0,0,MC,No
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,5,Friend,Gold,2798.94,3,0,1,1,1,1,40-49,1,1,1,0,0,0,BT,D
8100-HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,1,Retail,Gold,2794.82,3,0,0,1,1,1,40-49,1,1,0,0,0,1,EC,D
8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,4,Advertisement,Bronze,76.53,1,0,1,0,1,0,0-9,1,0,0,0,0,0,EC,FO
8309-IEYJD,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,2,Advertisement,Bronze,80.70,1,0,0,0,1,1,0-9,1,0,0,0,0,0,MC,FO
9172-JITSM,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,4,Friend,Silver,2461.46,3,1,1,1,1,1,20-29,1,0,0,0,1,1,EC,FO
6298-QDFNH,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,5,Friend,Silver,1499.97,1,1,0,0,1,1,20-29,1,0,0,0,0,0,EC,FO
7398-HPYZQ,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404,No,4,Online,Gold,6860.70,6,0,1,0,1,0,70-79,1,1,1,1,1,1,BT,D
3546-GHEAE,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,3,Retail,Bronze,152.71,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
7361-YPXFS,Female,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No,5,Online,Silver,1964.62,3,0,0,0,1,0,20-29,1,0,1,1,0,0,BT,D
6557-BZXLQ,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,No,2,Online,Silver,1142.43,1,0,0,0,1,0,10-19,1,0,0,0,0,0,EC,FO
2550-QHZGP,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,No,3,Advertisement,Bronze,143.51,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
7519-JTWQH,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No,4,Advertisement,Gold,8745.74,5,0,0,0,1,1,60-69,1,0,1,1,1,1,BT,FO
2538-OIMXF,Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,No,5,Advertisement,Bronze,21.67,1,0,0,1,0,0,0-9,1,0,0,0,0,0,MC,D
8543-MSDMF,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,No,2,Advertisement,Bronze,243.85,5,0,0,0,1,1,0-9,1,1,1,0,1,1,EC,D
9961-JBNMK,Male,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,3,Online,Silver,1900.71,4,1,0,0,1,1,20-29,1,0,1,0,1,1,BT,FO
1170-SASML,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,2,Advertisement,Gold,6140.25,2,0,1,0,1,1,60-69,1,0,1,0,0,0,BT,FO
4872-JCVCA,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,No,4,Retail,Gold,3488.72,4,0,1,0,0,1,70-79,1,1,1,1,0,0,BT,D
5346-BZCHP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,No,2,Advertisement,Gold,1199.44,0,0,1,1,1,0,60-69,0,0,0,0,0,0,MC,No
2038-LLMLM,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,1,Advertisement,Gold,4546.26,5,0,0,0,1,1,40-49,1,0,1,1,1,1,EC,FO
6173-ITPWD,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065,Yes,3,Advertisement,Gold,4060.39,2,1,1,0,1,1,40-49,1,0,1,0,0,0,BT,FO
9734-UYXQI,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,2,Friend,Bronze,87.78,1,1,0,0,1,1,0-9,1,0,0,0,0,0,EC,D
1216-BGTSP,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No,4,Retail,Gold,4536.46,6,0,0,0,1,1,40-49,1,1,1,1,1,1,CC,FO
4138-NAXED,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81,4085.75,No,4,Retail,Gold,4546.47,1,0,0,0,1,0,50-59,1,0,0,0,0,0,BT,FO
2189-UXTKY,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,2,Online,Silver,1652.02,5,1,1,0,1,1,20-29,1,1,0,1,1,1,EC,D
0744-BIKKF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,4,Online,Gold,6216.45,6,0,0,0,1,0,70-79,1,1,1,1,1,1,BT,D
7483-IQWIB,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,No,5,Advertisement,Gold,3894.29,3,0,1,1,1,1,30-39,1,0,1,0,1,0,EC,FO
5248-KWLAR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,5,Friend,Gold,5889.76,6,0,1,1,1,0,70-79,1,1,1,1,1,1,EC,D
4958-GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,5,Online,Bronze,329.61,2,1,1,1,1,0,0-9,1,0,1,0,0,0,EC,D
7996-MHXLW,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,1,Online,Gold,1712.91,0,0,0,0,1,1,60-69,0,0,0,0,0,0,CC,No
7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,No,2,Advertisement,Gold,4194.87,5,0,1,1,1,1,50-59,1,1,0,1,1,1,BT,D
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,1,Advertisement,Silver,657.17,0,0,1,1,1,0,30-39,0,0,0,0,0,0,BT,No
5153-RTHKF,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,4,Online,Silver,3263.60,2,0,0,0,1,0,30-39,1,0,0,0,1,0,EC,FO
1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,1,Online,Gold,1718.92,0,0,1,1,1,1,60-69,0,0,0,0,0,0,MC,No
4832-VRBMR,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,No,4,Retail,Gold,6158.31,4,0,1,0,1,1,60-69,1,0,1,0,1,1,BT,FO
9079-LWTFD,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,No,4,Friend,Gold,4060.21,4,0,0,0,1,0,40-49,1,1,0,1,1,0,MC,FO
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,3,Retail,Bronze,92.27,4,1,0,0,1,1,0-9,1,1,0,0,1,1,EC,FO
8624-GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,5,Online,Gold,2612.91,2,1,0,0,1,1,40-49,1,1,0,0,0,0,CC,D
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,4,Retail,Gold,6702.63,3,0,1,1,1,0,60-69,1,0,0,1,1,0,CC,FO
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,3,Retail,Gold,791.13,0,0,0,1,1,0,30-39,0,0,0,0,0,0,BT,No
3061-BCKYI,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,5,Online,Silver,240.49,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
6179-GJPSO,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,4,Advertisement,Gold,5120.04,5,1,0,0,1,1,40-49,1,1,0,1,1,1,CC,FO
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594,No,4,Online,Gold,5232.26,4,0,0,0,1,1,50-59,1,0,1,0,1,1,EC,FO
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,1,Advertisement,Silver,810.58,3,0,0,0,1,0,10-19,1,0,0,1,0,1,CC,D
3177-LASXD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,Online,Bronze,74.94,1,1,0,0,1,0,0-9,1,0,0,0,0,0,EC,FO
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,5,Online,Silver,874.68,2,0,1,1,1,1,10-19,1,1,0,0,0,0,MC,D
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,4,Online,Gold,7292.75,4,0,1,1,1,1,70-79,1,1,0,0,1,1,EC,FO
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,2,Friend,Gold,5266.14,5,0,1,0,1,1,70-79,1,1,1,0,1,1,CC,D
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,1,Advertisement,Silver,1680.69,2,0,1,1,1,1,20-29,1,0,1,0,0,0,CC,FO
3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,5,Friend,Silver,559.91,0,0,0,1,1,0,20-29,0,0,0,0,0,0,MC,No
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,4,Online,Bronze,22.66,0,1,0,0,1,1,0-9,0,0,0,0,0,0,MC,No
1084-UQCHV,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,4,Retail,Bronze,67.94,1,1,0,1,1,0,0-9,1,0,0,0,0,0,BT,FO
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931,Yes,2,Friend,Silver,2914.03,3,1,1,0,1,1,30-39,1,0,0,0,1,1,EC,FO
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,5,Advertisement,Silver,1458.00,2,1,1,1,1,0,10-19,1,0,0,0,1,0,EC,FO
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,4,Online,Bronze,152.48,2,1,0,0,0,1,0-9,1,1,0,0,0,0,EC,D
6784-XYJAE,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,1,Friend,Silver,1868.42,2,0,0,0,1,0,30-39,1,0,1,0,0,0,EC,D
3933-DQPWX,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,2,Retail,Gold,1949.36,3,0,0,0,0,0,50-59,1,0,1,1,0,0,CC,D
6661-EIPZC,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,5,Friend,Gold,1541.73,2,0,1,1,0,1,40-49,1,0,0,1,0,0,CC,D
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,2,Advertisement,Gold,1040.65,0,0,0,1,1,0,50-59,0,0,0,0,0,0,CC,No
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,1,Friend,Gold,5058.48,5,0,1,0,1,0,70-79,1,1,1,1,0,1,CC,D
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,5,Retail,Bronze,257.50,0,0,0,1,1,0,10-19,0,0,0,0,0,0,CC,No
1057-FOGLZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,2,Retail,Silver,320.46,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,3,Advertisement,Bronze,80.20,2,1,0,0,1,1,0-9,1,0,0,0,1,0,EC,FO
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,1,Retail,Bronze,19.47,0,1,0,0,1,0,0-9,0,0,0,0,0,0,EC,No
8087-LGYHQ,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,1,Online,Bronze,941.98,4,0,0,0,1,1,10-19,1,0,1,0,1,1,EC,FO
4137-BTIKL,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,1,Retail,Bronze,179.46,3,0,0,0,1,0,0-9,1,1,0,0,0,1,MC,FO
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,3,Online,Gold,2945.31,2,0,1,0,1,1,40-49,1,0,0,1,0,0,CC,FO
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,3,Friend,Gold,6311.38,4,0,1,0,1,0,60-69,1,0,1,0,1,1,BT,FO
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,4,Online,Gold,4082.50,5,1,1,0,1,1,30-39,1,1,1,1,0,1,EC,FO
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,2,Online,Silver,1306.80,2,0,0,1,1,1,10-19,1,0,1,0,0,0,CC,FO
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,4,Friend,Bronze,755.03,1,0,1,0,1,1,10-19,1,0,0,0,0,0,EC,FO
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,2,Retail,Bronze,617.63,2,1,1,0,1,1,0-9,1,0,0,0,0,1,CC,FO
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242,Yes,3,Online,Bronze,244.26,1,1,0,0,1,0,0-9,1,0,0,0,0,0,EC,FO
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157,No,3,Retail,Gold,3244.61,3,0,1,1,1,0,50-59,1,1,0,0,0,1,CC,D
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092,No,4,Friend,Silver,2942.98,3,0,1,0,1,1,30-39,1,0,1,0,0,1,EC,FO
0842-IWYCP,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,5,Advertisement,Gold,1981.54,1,0,0,0,1,0,40-49,1,0,0,0,0,0,BT,D
3521-HTQTV,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,4,Retail,Silver,981.17,0,0,0,0,1,0,30-39,0,0,0,0,0,0,BT,No
3744-ZBHON,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,2,Retail,Bronze,61.58,0,0,0,0,1,0,0-9,0,0,0,0,0,0,EC,No
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,4,Advertisement,Silver,679.17,0,0,1,1,1,0,30-39,0,0,0,0,0,0,MC,No
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,1,Advertisement,Silver,2193.68,3,0,0,0,1,0,30-39,1,1,0,1,0,0,EC,D
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95,4368.85,No,2,Friend,Gold,4790.23,3,0,1,1,1,1,40-49,1,0,1,0,0,1,CC,FO
7707-PYBBH,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No,2,Retail,Gold,2348.62,3,0,0,0,1,1,40-49,1,1,0,1,0,0,MC,D
8984-HPEMB,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,5,Retail,Gold,9567.61,6,0,0,0,1,1,70-79,1,1,1,1,1,1,EC,FO
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,3,Friend,Bronze,46.60,2,1,0,0,1,0,0-9,1,0,1,0,0,0,EC,D
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528,No,2,Retail,Gold,4468.94,6,0,1,1,0,0,70-79,1,1,1,1,1,1,BT,D
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,3,Online,Silver,1972.67,2,0,1,1,1,1,20-29,1,0,0,0,0,1,EC,FO
9805-FILKB,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,4,Online,Gold,866.38,0,0,1,1,1,1,40-49,0,0,0,0,0,0,BT,No
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21,1210.3,No,1,Online,Gold,1076.37,0,0,1,1,1,0,50-59,0,0,0,0,0,0,MC,No
0673-IGUQO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,5,Retail,Bronze,19.24,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
